strain 1,stress 1,strain 2,stress 2,strain 3,stress 3,strain 4,stress 4,strain 5,stress 5
,,,,9.755416667,28.27539612,10.14408333,21.22954951,9.983583333,28.73990097
,,,,9.768883333,28.27308932,10.15228333,19.33011262,9.99535,28.73990097
,,,,9.768883333,28.27078252,10.17293333,18.99436893,10.00395,28.73759417
,,,,9.782066667,28.27539612,10.18705,18.98975534,10.00911667,28.72611262
,,,,9.79485,28.27539612,10.1948,18.97827379,10.0212,28.72611262
,,,,9.79485,28.27770291,10.21606667,18.96909903,10.03058333,28.71688544
,,,,9.80775,28.28457087,10.23103333,18.96217864,10.03626667,28.71232427
,,,,9.820833333,28.27539612,10.23928333,18.94839029,10.0491,28.70309709
,,,,9.820833333,28.27539612,10.26096667,18.9437767,10.05925,28.70771068
,,,,9.834483333,28.27078252,10.27546667,18.93916311,10.0654,28.70079029
,,,,9.848983333,28.26622136,10.28343333,18.93229515,10.07855,28.70309709
,,,,9.848983333,28.26391456,10.30278333,18.92537476,10.08741667,28.70309709
,,,,9.863316667,28.26847573,10.31645,18.92998835,10.09268333,28.71001748
,,,,9.878033333,28.26847573,10.32396667,18.9185068,10.10548333,28.70540388
,,,,9.878033333,28.26847573,10.34303333,18.92076117,10.11468333,28.71463107
,,,,9.892633333,28.27770291,10.35631667,18.9185068,10.12021667,28.72149903
,,,,9.9079,28.27078252,10.36363333,18.92076117,10.13313333,28.72380583
,,,,9.9079,28.27539612,10.38271667,18.9138932,10.14278333,28.72149903
,,,,9.922183333,28.27539612,10.39628333,18.9185068,10.1486,28.72841942
,,,,9.9364,28.28000971,10.40376667,18.9138932,10.16106667,28.72841942
,,,,9.9364,28.27539612,10.42351667,18.9138932,10.16953333,28.72380583
,,,,9.95005,28.28457087,10.43811667,18.91158641,10.17501667,28.72611262
,,,,9.963683333,28.28687767,10.44616667,18.90927961,10.18741667,28.72611262
,,,,9.963683333,28.29149126,10.4667,18.90927961,10.19605,28.72149903
,,,,9.9775,28.28918447,10.48075,18.90466602,10.2016,28.72149903
,,,,9.991983333,28.29149126,10.48846667,18.89779806,10.2139,28.71688544
,,,,9.991983333,28.29149126,10.50978333,18.89318447,10.22311667,28.71001748
,,,,10.00636667,28.29149126,10.52455,18.88857087,10.22911667,28.70771068
,,,,10.02175,28.28918447,10.53341667,18.88170291,10.24131667,28.70540388
,,,,10.02175,28.29149126,10.55408333,18.87939612,10.25043333,28.70079029
,,,,10.03708333,28.29379806,10.56896667,18.88400971,10.25636667,28.70540388
,,,,10.05205,28.29379806,10.5779,18.87939612,10.26751667,28.70540388
,,,,10.06245,28.29610485,10.59845,18.88170291,10.27565,28.71001748
,,,,10.0669,28.29610485,10.61315,18.88626408,10.28093333,28.70771068
,,,,10.0821,28.29841165,10.62196667,18.88626408,10.29165,28.71001748
,,,,10.0821,28.29610485,10.64196667,18.88170291,10.29993333,28.70540388
,,,,10.0973,28.29610485,10.6561,18.88626408,10.30533333,28.70540388
,,,,10.11325,28.29610485,10.66458333,18.88626408,10.31656667,28.70079029
,,,,10.11325,28.29379806,10.68391667,18.88626408,10.32453333,28.70309709
,,,,10.12885,28.29610485,10.698,18.88626408,10.32966667,28.70079029
,,,,10.14505,28.29841165,10.70646667,18.88400971,10.33978333,28.69853592
,,,,10.15615,28.30066602,10.72673333,18.87939612,10.3478,28.69392233
,,,,10.16091667,28.29610485,10.74145,18.87247573,10.35306667,28.67782718
,,,,10.1766,28.30297282,10.7503,18.86560777,10.36308333,28.66173204
,,,,10.1766,28.30297282,10.77108333,18.86099417,10.37063333,28.6433301
,,,,10.19246667,28.30297282,10.786,18.86560777,10.37556667,28.62492816
,,,,10.20836667,28.30066602,10.79495,18.86791456,10.38466667,28.60883301
,,,,10.20836667,28.3122,10.81538333,18.87016893,10.39045,28.59960583
,,,,10.22405,28.30527961,10.8301,18.86791456,10.39521667,28.58812427
,,,,10.24066667,28.30297282,10.83895,18.87016893,10.39843333,28.57433592
,,,,10.25151667,28.30297282,10.85968333,18.86560777,10.40143333,28.55824078
,,,,10.25693333,28.30527961,10.8746,18.86560777,10.40336667,28.53066408
,,,,10.27326667,28.28918447,10.88356667,18.86560777,10.40585,28.50534175
,,,,10.27326667,28.28918447,10.90408333,18.86791456,10.40578333,28.47315146
,,,,10.28993333,28.28457087,10.91903333,18.08606796,10.40551667,28.02474175
,,,,10.30645,28.27770291,,,10.40565,27.09111845
,,,,10.30645,28.27539612,,,10.38093333,26.17359029
,,,,10.32273333,28.27770291,,,10.36056667,25.25606214
,,,,10.33931667,28.28000971,,,10.2319,24.35232233
,,,,10.33931667,28.28457087,,,10.1805,23.86254757
,,,,10.3555,28.29149126,,,10.15283333,23.86716117
,,,,10.37176667,28.29149126,,,10.15025,23.85562718
,,,,10.37176667,28.29610485,,,10.14788333,23.85101359
,,,,10.38755,28.30297282,,,10.14615,23.84414563
,,,,10.40245,28.30527961,,,10.14213333,23.83722524
,,,,10.40245,28.30527961,,,10.13886667,23.83035728
,,,,10.4177,28.30758641,,,10.13653333,23.82805049
,,,,10.43265,28.3145068,,,10.13195,23.82343689
,,,,10.44238333,28.3122,,,10.12818333,23.81195534
,,,,10.44723333,28.31676117,,,10.1255,23.80964854
,,,,10.46228333,28.3145068,,,10.12011667,23.80047379
,,,,10.46228333,28.3145068,,,10.11576667,23.79816699
,,,,10.47623333,28.3122,,,10.1127,23.7912466
,,,,10.4914,28.3122,,,10.10668333,23.7912466
,,,,10.4914,28.30758641,,,10.10178333,23.78893981
,,,,10.50571667,28.3145068,,,10.09828333,23.7912466
,,,,10.52028333,28.3145068,,,10.09128333,23.79586019
,,,,10.52028333,28.31906796,,,10.08588333,23.80047379
,,,,10.53535,28.32137476,,,10.08208333,23.80734175
,,,,10.55043333,28.32368155,,,,
,,,,10.55043333,28.32368155,,,,
,,,,10.56525,28.32598835,,,,
,,,,10.57925,28.32598835,,,,
,,,,10.57973333,28.32598835,,,,
,,,,10.59431667,28.32598835,,,,
,,,,10.6082,28.32598835,,,,
,,,,10.60868333,28.32829515,,,,
,,,,10.62236667,28.32829515,,,,
,,,,10.6356,28.32137476,,,,
,,,,10.63605,28.32368155,,,,
,,,,10.64995,28.32137476,,,,
,,,,10.66436667,28.31906796,,,,
,,,,10.66485,28.3145068,,,,
,,,,10.6787,28.32137476,,,,
,,,,10.69215,28.31676117,,,,
,,,,10.69261667,28.32368155,,,,
,,,,10.70665,28.32598835,,,,
,,,,10.71886667,28.33060194,,,,
,,,,10.7193,28.33060194,,,,
,,,,10.73263333,28.3420835,,,,
,,,,10.74578333,28.3420835,,,,
,,,,10.74623333,28.34439029,,,,
,,,,10.75881667,28.34669709,,,,
,,,,10.77238333,28.35356505,,,,
,,,,10.77286667,28.35356505,,,,
,,,,10.786,28.35587184,,,,
,,,,10.79828333,28.36048544,,,,
,,,,10.7987,28.36048544,,,,
,,,,10.81095,28.36279223,,,,
,,,,10.82335,28.36048544,,,,
,,,,10.82378333,28.36509903,,,,
,,,,10.83635,28.3673534,,,,
,,,,10.84858333,28.37196699,,,,
,,,,10.849,28.37196699,,,,
,,,,10.86156667,28.36966019,,,,
,,,,10.87371667,28.36509903,,,,
,,,,10.87413333,28.36509903,,,,
,,,,10.88795,28.3673534,,,,
,,,,10.89981667,28.37196699,,,,
,,,,10.90066667,28.38119417,,,,
,,,,10.91315,28.38575534,,,,
,,,,10.9255,28.38575534,,,,
,,,,10.92638333,28.38806214,,,,
,,,,10.93953333,28.39036893,,,,
,,,,10.95081667,28.38806214,,,,
,,,,10.95163333,28.39498252,,,,
,,,,10.96428333,28.39728932,,,,
,,,,10.97618333,28.40185049,,,,
,,,,10.97703333,28.39959612,,,,
,,,,10.98958333,28.40646408,,,,
,,,,11.00126667,28.40415728,,,,
,,,,11.0021,28.40415728,,,,
,,,,11.01426667,28.40646408,,,,
,,,,11.02591667,28.40646408,,,,
,,,,11.02675,28.40877087,,,,
,,,,11.03928333,28.40877087,,,,
,,,,11.05123333,28.41569126,,,,
,,,,11.05208333,28.41569126,,,,
,,,,11.0645,28.42025243,,,,
,,,,11.07618333,28.41569126,,,,
,,,,11.07701667,28.41107767,,,,
,,,,11.0894,28.40646408,,,,
,,,,11.1016,28.40415728,,,,
,,,,11.10248333,28.40646408,,,,
,,,,11.11598333,28.40646408,,,,
,,,,11.12855,28.41107767,,,,
,,,,11.12945,28.40877087,,,,
,,,,11.14205,28.40646408,,,,
,,,,11.15473333,28.40185049,,,,
,,,,11.15565,28.39959612,,,,
,,,,11.16911667,28.39959612,,,,
,,,,11.18108333,28.40646408,,,,
,,,,11.18236667,28.40646408,,,,
,,,,11.1998,28.41107767,,,,
,,,,11.21183333,28.41338447,,,,
,,,,11.21316667,28.41794563,,,,
,,,,11.22545,28.41338447,,,,
,,,,11.23775,28.41794563,,,,
,,,,11.23911667,28.41338447,,,,
,,,,11.25301667,28.41794563,,,,
,,,,11.26456667,28.41794563,,,,
,,,,11.26585,28.42025243,,,,
,,,,11.27973333,28.41794563,,,,
,,,,11.29163333,28.42255922,,,,
,,,,11.29295,28.42486602,,,,
,,,,11.30646667,28.42025243,,,,
,,,,11.31895,28.42025243,,,,
,,,,11.32033333,28.41794563,,,,
,,,,11.33435,28.41569126,,,,
,,,,11.34708333,28.41569126,,,,
,,,,11.3485,28.41569126,,,,
,,,,11.36341667,28.42255922,,,,
,,,,11.376,28.42255922,,,,
,,,,11.37738333,28.42717282,,,,
,,,,11.3913,28.42717282,,,,
,,,,11.4043,28.43865437,,,,
,,,,11.40575,28.43404078,,,,
,,,,11.41988333,28.44557476,,,,
,,,,11.43276667,28.44326796,,,,
,,,,11.4342,28.44557476,,,,
,,,,11.44785,28.44557476,,,,
,,,,11.4606,28.44557476,,,,
,,,,11.46201667,28.44096117,,,,
,,,,11.47696667,28.43634757,,,,
,,,,11.48998333,28.43178641,,,,
,,,,11.49143333,28.42717282,,,,
,,,,11.50535,28.42947961,,,,
,,,,11.517,28.42717282,,,,
,,,,11.5188,28.43178641,,,,
,,,,11.53315,28.43178641,,,,
,,,,11.54561667,28.43178641,,,,
,,,,11.54753333,28.43178641,,,,
,,,,11.56211667,28.43404078,,,,
,,,,11.57463333,28.43404078,,,,
,,,,11.57655,28.43404078,,,,
,,,,11.59075,28.43404078,,,,
,,,,11.60373333,28.43404078,,,,
,,,,11.60573333,28.43634757,,,,
,,,,11.62031667,28.43404078,,,,
,,,,11.63281667,28.43634757,,,,
,,,,11.63475,28.43865437,,,,
,,,,11.64993333,28.43865437,,,,
,,,,11.6631,28.43178641,,,,
,,,,11.66513333,28.43634757,,,,
,,,,11.67943333,28.43634757,,,,
,,,,11.69158333,28.43404078,,,,
,,,,11.69346667,28.43178641,,,,
,,,,11.70755,28.44096117,,,,
,,,,11.71996667,28.44096117,,,,
,,,,11.72188333,28.44096117,,,,
,,,,11.73618333,28.43865437,,,,
,,,,11.7484,28.43865437,,,,
,,,,11.75028333,28.43634757,,,,
,,,,11.76458333,28.43404078,,,,
,,,,11.777,28.43178641,,,,
,,,,11.7789,28.42947961,,,,
,,,,11.79333333,28.43178641,,,,
,,,,11.80533333,28.42486602,,,,
